,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,days_after_upload,youtuber_id,clean_name,clean_name_noun
1935,만개의레시피 10K Recipe ,356000000,🔥스파게티가 파스타인건 아시죠 파스타 레시피 15가지 2탄🔥 [만개의레시피],-342 days +07:27:27.478466000,7908,17400,2,342,3,스파게티 파스타 인 건 아시 죠 파스타 가지 타다,"['스파게티', '파스타', '인', '건', '아시', '파스타', '가지']"
1936,만개의레시피 10K Recipe ,356000000,🔥달걀하나로 근사한 요리 완성 ! 달걀레시피 15가지 2탄🔥 [만개의레시피],-342 days +07:27:27.478466000,44715,54700,16,342,3,달걀 하나로 근사하다 요리 완성 달걀 가지 타다,"['달걀', '하나로', '요리', '완성', '달걀', '가지']"
1937,만개의레시피 10K Recipe ,356000000,TV요리) 빠질수 없는 밥 반찬 스페인하숙 달걀말이 ★[만개의레시피],-342 days +07:27:27.478466000,2485,4700,0,342,3,요리 빠지다 없다 밥 반찬 스페인 하숙 달걀 말,"['요리', '밥', '반찬', '스페인', '하숙', '달걀', '말']"
1938,만개의레시피 10K Recipe ,356000000,아이들도 좋아해 ★ 가오나시 김밥 ★ [만개의레시피],-343 days +07:27:27.478466000,2009,5100,2,343,3,아이 들 좋아하다 가오 나시 김밥,"['아이', '가오', '나시', '김밥']"
1939,만개의레시피 10K Recipe ,356000000,TV요리) 10분이면 ok! 차승원의 달콤쌉싸름한 디저트!  수정과 ★ [만개의레시피],-343 days +07:27:27.478466000,2127,6200,0,343,3,요리 불다 ok 차승원 달콤 쌉싸름하다 디저트 수정과,"['요리', '차승원', '달콤', '디저트', '수정과']"
1940,만개의레시피 10K Recipe ,356000000,🔥달다탱! 초간단 고구마간식 고구마레시피 15가지 🔥[만개의레시피],-343 days +07:27:27.478466000,183006,260000,45,343,3,달다 탱 초 간단 고구마 간식 고구마 가지,"['초', '간단', '고구마', '간식', '고구마', '가지']"
1941,만개의레시피 10K Recipe ,356000000,🔥스페인하숙 TV속 인기레시피 15가지 1탄🔥 [만개의레시피],-343 days +07:27:27.478466000,6183,9100,3,343,3,스페인 하숙 속 인기 가지 타다,"['스페인', '하숙', '속', '인기', '가지']"
1942,만개의레시피 10K Recipe ,356000000,모히또가서 몰디브 한잔해야쥽?? 백종원의 깻잎모히또 ★ [만개의레시피],-343 days +07:27:27.478466000,5409,4600,0,343,3,모히또 가다 몰디브 한잔 하다 쥽 백종원 깻잎 모히또,"['모히또', '몰디브', '한잔', '쥽', '백종원', '깻잎', '모히또']"
1943,만개의레시피 10K Recipe ,356000000,TV요리) 밥도둑의 따로 없는 스페인하숙 달걀장조림 ★ [만개의레시피],-343 days +07:27:27.478466000,2078,4900,0,343,3,요리 밥 도둑 따로 없다 스페인 하숙 달걀 장조림,"['요리', '밥', '도둑', '스페인', '하숙', '달걀', '장조림']"
1944,만개의레시피 10K Recipe ,356000000,얼마나 되는지가 보인다 보여 (ง •̀_•́)ง  치킨도리아 ★[만개의레시피],-343 days +07:27:27.478466000,1557,2300,1,343,3,얼마나 되다 보이다 보이다 치킨 리아,"['얼마나', '보이', '보이', '치킨', '리아']"
1945,만개의레시피 10K Recipe ,356000000,TV요리) 차승원이 뚝딱뚝딱 만드는 감자전★[만개의레시피],-344 days +07:27:27.478466000,4423,9100,1,344,3,요리 차승원 뚝딱 뚝딱 만들다 감자전,"['요리', '차승원', '뚝딱', '뚝딱', '감자전']"
1946,만개의레시피 10K Recipe ,356000000,아삭아삭 바로 무쳐먹는 청경채겉절이 ★ [만개의레시피],-344 days +07:27:27.478466000,3423,6400,0,344,3,아삭아삭 바로 무치다 먹다 청경채 겉절이,"['바로', '무치', '청경채', '겉절이']"
1947,만개의레시피 10K Recipe ,356000000,🔥바지락이 입을 열때 그 쾌감 바지락레시피 15가지🔥 [만개의레시피],-344 days +07:27:27.478466000,2572,4500,1,344,3,바지락 입 열 때 그 쾌감 바지락 가지,"['바지락', '입', '열', '때', '그', '쾌감', '바지락', '가지']"
1948,만개의레시피 10K Recipe ,356000000,🔥갑각류 덕후들이여 ★ 새우요리 레시피 15가지 2탄🔥 [만개의레시피],-344 days +07:27:27.478466000,8331,10400,2,344,3,갑각류 덕후 들 이여 새우 요리 가지 타다,"['갑각류', '덕후', '새우', '요리', '가지']"
1949,만개의레시피 10K Recipe ,356000000,한쿡인은 역시 매운맛 ★ 매콤까르보나라스파게티 [만개의레시피],-344 days +07:27:27.478466000,12748,16100,0,344,3,한 쿡 인 역시 맵다 맛 매콤 까르보나라 스파게티,"['쿡', '인', '역시', '맛', '매콤', '까르보나라', '스파게티']"
1950,만개의레시피 10K Recipe ,356000000,초콜릿에 풍덩 ★ 쇼콜라케이크 [만개의레시피],-344 days +07:27:27.478466000,2803,7400,2,344,3,초콜릿 풍덩 쇼콜라 케이크,"['초콜릿', '쇼콜라', '케이크']"
1951,만개의레시피 10K Recipe ,356000000,매콤새콤 잘나간 입맛 찾아주는 미역듬뿍초장비빔면 ★ [만개의레시피],-344 days +07:27:27.478466000,1553,2000,2,344,3,매콤 새 콤 잘나가다 입맛 찾다 미역 듬뿍 초장 비빔면,"['매콤', '새', '콤', '입맛', '미역', '듬뿍', '초장', '비빔면']"
1952,만개의레시피 10K Recipe ,356000000,나폴리탄파스타와 핫도그의 만남★ 나폴리탄핫도그 [만개의레시피],-345 days +07:27:27.478466000,1649,2300,0,345,3,나폴리 타다 파스타 핫도그 만남 나폴리 타다 핫도그,"['나폴리', '파스타', '핫도그', '만남', '나폴리', '핫도그']"
1953,만개의레시피 10K Recipe ,356000000,이젠 집에서도 초밥달인 ★ 단촛물만들기 [만개의레시피],-345 days +07:27:27.478466000,20515,15600,7,345,3,젠 집 에서도 초밥 달인 단 촛물 만들기,"['젠', '집', '초밥', '달인', '단', '촛물', '만들기']"
1954,만개의레시피 10K Recipe ,356000000,🔥있는힘껏 말아 한입에 쏘옥 ! 김밥 레시피 15가지🔥 [만개의레시피],-345 days +07:27:27.478466000,133701,120000,51,345,3,있다 힘껏 말 아 한 입 쏘다 옥 김밥 가지,"['힘껏', '말', '입', '옥', '김밥', '가지']"
1955,만개의레시피 10K Recipe ,356000000,🔥이런피자 들어나 봤나 이색피자 1탄 피자레시피 15가지🔥 [만개의레시피],-345 days +07:27:27.478466000,5482,14200,0,345,3,이런 피자 들다 보다 이색 피자 타다 피자 가지,"['피자', '이색', '피자', '피자', '가지']"
1956,만개의레시피 10K Recipe ,356000000,팽이버섯만 있으면 중화풍 팽이버섯덮밥 ★ [만개의레시피],-345 days +07:27:27.478466000,5029,13100,1,345,3,팽이버섯 있다 중 화풍 팽이버섯 덮다 밥,"['팽이버섯', '중', '화풍', '팽이버섯', '덮다', '밥']"
1957,만개의레시피 10K Recipe ,356000000,오코노미야끼 넌 어디까지 해봤니? 우동오꼬노미야끼 ★ [만개의레시피],-345 days +07:27:27.478466000,2211,4500,1,345,3,오코노미야끼 넌 어디 까지 해봤다 우동 오 꼬 노미 야 끼,"['오코노미야끼', '넌', '어디', '우동', '오', '꼬', '노미', '끼']"
1958,만개의레시피 10K Recipe ,356000000,라면처럼 완전 간편하게 3분이면 조리 완료! 꼬불꼬불 물냉면 ★ [만개의레시피],-345 days +07:27:27.478466000,2191,4100,2,345,3,라면 처럼 완전 간편하다 불다 조리 완료 꼬불꼬불 물냉면,"['라면', '처럼', '완전', '조리', '완료', '물냉면']"
1959,만개의레시피 10K Recipe ,356000000,윤기좔좔 ★ 꼬숩꼬숩 ★ 봄동나물 [만개의레시피],-346 days +07:27:27.478466000,733,1900,1,346,3,윤기 좔좔 꼬숩꼬숩 봄 동 나물,"['윤기', '좔좔', '꼬숩꼬숩', '봄', '나물']"
1960,만개의레시피 10K Recipe ,356000000,졸이기만 하면 소스가 되는게 아닌가봉가? ★ 전분물 조리법 [만개의레시피],-346 days +07:27:27.478466000,1473,1500,0,346,3,졸이다 하다 소스 되다 아니다 가봉 전분 물 조리법,"['졸', '소스', '가봉', '전분', '물', '조리법']"
1961,만개의레시피 10K Recipe ,356000000,🔥토마토 요리로 힘껏 자신감 UP 1탄 토마토레시피 15가지🔥[만개의레시피],-346 days +07:27:27.477469000,11626,16200,8,346,3,토마토 요리 힘껏 자신감 UP 타다 토마토 가지,"['토마토', '요리', '힘껏', '자신감', '토마토', '가지']"
1962,만개의레시피 10K Recipe ,356000000,🔥콩나물처럼 쑥쑥 요리레벨업이 되어봐 ★ 콩나물레시피 15가지🔥[만개의레시피],-346 days +07:27:27.477469000,7140,13000,1,346,3,콩나물 처럼 쑥쑥 요리 레벨 업 되어다 보다 콩나물 가지,"['콩나물', '처럼', '요리', '레벨', '업', '콩나물', '가지']"
1963,만개의레시피 10K Recipe ,356000000,찹쌀로 만들어 마들렌이 쫀득쫀득 ★ 초코찹쌀마들렌 [만개의레시피],-346 days +07:27:27.477469000,2977,7400,0,346,3,찹쌀 만들다 마들렌 쫀득쫀득 초코 찹쌀 마들렌,"['찹쌀', '마들렌', '쫀득쫀득', '초코', '찹쌀', '마들렌']"
1964,만개의레시피 10K Recipe ,356000000,스테이크초밥 ★ 한입에 꿀꺽 [만개의레시피],-346 days +07:27:27.477469000,2207,5000,1,346,3,스테이크 초밥 한 입 꿀꺽,"['스테이크', '초밥', '입', '꿀꺽']"
1965,만개의레시피 10K Recipe ,356000000,쌉사름한 맛의 향연 ★ 두릅전 [만개의레시피],-347 days +07:27:27.477469000,981,2200,0,347,3,싸다 사르다 맛 향연 두르다,"['사르', '맛', '향연']"
1966,만개의레시피 10K Recipe ,356000000,고기에서 누린내가 난다면? 고기핏물제거법 ★ [만개의레시피],-347 days +07:27:27.477469000,13077,9100,0,347,3,고기 누리다 나다 고 기 핏물 제거 법,"['고기', '누리', '고', '기', '핏물', '제거', '법']"
1967,만개의레시피 10K Recipe ,356000000,🔥짭짤해서 빠져나오기 힘들 베이컨요리 레시피 15가지🔥[만개의레시피],-347 days +07:27:27.477469000,25676,32900,8,347,3,짭짤하다 빠져나오다 힘들다 베이컨 요리 가지,"['베이컨', '요리', '가지']"
1968,만개의레시피 10K Recipe ,356000000,🔥매운데 왜 자꾸 먹게되지 불닭소스 레시피15가지🔥[만개의레시피],-347 days +07:27:27.477469000,73166,110000,14,347,3,맵다 왜 자꾸 먹다 지다 불닭 소스 가지,"['왜', '자꾸', '지다', '불닭', '소스', '가지']"
1969,만개의레시피 10K Recipe ,356000000,된장국물에 꽃게가 풍덩 ★ 꽃게된장국 [만개의레시피],-347 days +07:27:27.477469000,1933,3400,0,347,3,된장 국물 꽃게 풍덩 꽃게 된장국,"['된장', '국물', '꽃게', '꽃게', '된장국']"
1970,만개의레시피 10K Recipe ,356000000,기름튈 걱정에 생선 안먹을순 없자냐 ★ 고등어구이 [만개의레시피],-347 days +07:27:27.477469000,2454,3100,0,347,3,기름 튀다 걱정 생선 안 먹다 순 없다 고등어 구이,"['기름', '걱정', '생선', '안', '순', '고등어', '구이']"
1971,만개의레시피 10K Recipe ,356000000,만개의 바로바로 퀴즈쇼! :: 만바퀴,-347 days +07:27:27.477469000,946,1000,2,347,3,바로바로 퀴즈쇼 바퀴,"['퀴즈쇼', '바퀴']"
1972,만개의레시피 10K Recipe ,356000000,밀크티가 호랑이 무늬를??? 타이거밀크티 ★ [만개의레시피],-348 days +07:27:27.477469000,4578,6800,1,348,3,밀크 티 호랑이 무늬 타이거 밀크 티,"['밀크', '티', '호랑이', '무늬', '타이거', '밀크', '티']"
1973,만개의레시피 10K Recipe ,356000000,밑반찬으로 최고예요 👍 풋마늘김무침 [만개의레시피],-348 days +07:27:27.477469000,1028,2600,0,348,3,밑반찬 최고 예요 풋 마늘 김 무치다,"['밑반찬', '최고', '풋', '마늘', '김', '무치']"
1974,만개의레시피 10K Recipe ,356000000,🔥시간순삭! 에어프라이어 요리 15가지모음Air fryer Cooking🔥[만개의레시피],-348 days +07:27:27.477469000,832440,930000,265,348,3,시간 순삭 에어 프라이어 요리 가지 모음 Air fryer Cooking,"['시간', '순삭', '에어', '프라이어', '요리', '가지', '모음']"
1975,만개의레시피 10K Recipe ,356000000,🔥돌돌말아 한입에 쏙! 파스타 레시피15가지 1탄🔥[만개의레시피],-348 days +07:27:27.477469000,7536,18500,2,348,3,돌돌 말 아 한 입 쏙 파스타 가지 타다,"['말', '입', '쏙', '파스타', '가지']"
1976,만개의레시피 10K Recipe ,356000000,뜯어먹는 재미가 있다 ★ 닭날개구이 [만개의레시피],-348 days +07:27:27.477469000,1883,4900,0,348,3,뜯다 먹다 재미 있다 닭 날개 구이,"['재미', '닭', '날개', '구이']"
1977,만개의레시피 10K Recipe ,356000000,감자가 베이컨 옷을 입었넴 ★ 겁나 맛남 ★ 포테이토베이컨말이 [만개의레시피],-348 days +07:27:27.477469000,3200,7100,0,348,3,감자 베이컨 옷 입었넴 겁나다 맛남 포테이토 베이컨 말,"['감자', '베이컨', '옷', '입었넴', '맛남', '포테이토', '베이컨', '말']"
1978,만개의레시피 10K Recipe ,356000000,밥을 뭉쳐 기름에 싸악 튀기면? 리락쿠마밥크로켓 ★ [만개의레시피],-349 days +07:27:27.477469000,1330,3700,0,349,3,밥 뭉치다 기름 싸다 튀기다 리락쿠마 밥 크로켓,"['밥', '뭉치', '기름', '리락쿠마', '밥', '크로켓']"
1979,만개의레시피 10K Recipe ,356000000,샌드위치에 눈코입만 붙여봣! 호빵맨&식빵맨샌드위치 ★[만개의레시피],-349 days +07:27:27.477469000,1877,5400,1,349,3,샌드위치 눈코입 붙여봣 호빵맨 식빵 맨 샌드위치,"['샌드위치', '눈코입', '붙여봣', '호빵맨', '식빵', '맨', '샌드위치']"
1980,만개의레시피 10K Recipe ,356000000,🔥싸먹는 깻잎은 이제 가랏~! 깻잎요리 13가지🔥[만개의레시피],-349 days +07:27:27.477469000,31783,36200,10,349,3,싸 먹다 깻잎 이제 가랏 깻잎 요리 가지,"['깻잎', '이제', '가랏', '깻잎', '요리', '가지']"
1981,만개의레시피 10K Recipe ,356000000,🔥알알이 톡톡! ;) 옥수수요리 15가지 모음🔥 [만개의레시피],-349 days +07:27:27.477469000,35900,50100,11,349,3,알알이 톡톡 옥수수 요리 가지 모음,"['알알이', '톡톡', '옥수수', '요리', '가지', '모음']"
1982,만개의레시피 10K Recipe ,356000000,고기는 역시 구워야 제맛이징 ★ 페퍼스테이크 [만개의레시피],-349 days +07:27:27.477469000,1319,3000,0,349,3,고기 역시 굽다 제 맛 이징 페퍼 스테이크,"['고기', '역시', '제', '맛', '이징', '페퍼', '스테이크']"
1983,만개의레시피 10K Recipe ,356000000,만레'요리교실) 이거 보면 누구나 가능해 (ง •̀_•́)ง 치킨크림스튜 ★ [만개의레시피],-349 days +07:27:27.477469000,3695,10400,0,349,3,레 요리 교실 거 보다 누구 나 가능하다 치킨 크림 스튜,"['레', '요리', '교실', '거', '누구', '나', '치킨', '크림', '스튜']"
1984,만개의레시피 10K Recipe ,356000000,알감자버터구이 ★ 에어프라이어로 쉽고 간단하게 Roasted potato Butter★ [만개의레시피],-350 days +07:27:27.477469000,5129,7000,1,350,3,알 감자 버터 구이 에어 프라이어 쉬다 간단하다 Roasted potato Butter,"['알', '감자', '버터', '구이', '에어', '프라이어', '쉬']"
1985,만개의레시피 10K Recipe ,356000000,후루룻 🍓🍓🍓 후르츠산도 ★ [만개의레시피],-350 days +07:27:27.477469000,2297,7200,10,350,3,후루룻 후르 츠 산도,"['후루룻', '후르', '츠', '산도']"
1986,만개의레시피 10K Recipe ,356000000,🔥세상의 이런치킨은 없었다 ! 치킨 활용레시피 15가지🔥 [만개의레시피],-350 days +07:27:27.477469000,9498,12800,2,350,3,세상 이런 치킨 없다 치킨 활용 가지,"['세상', '치킨', '치킨', '활용', '가지']"
1987,만개의레시피 10K Recipe ,356000000,🔥집에서 즐기는 홈카페 레시피 15가지🔥[만개의레시피],-350 days +07:27:27.477469000,80379,140000,16,350,3,집 즐기다 홈 카페 가지,"['집', '홈', '카페', '가지']"
1988,만개의레시피 10K Recipe ,356000000,막창의 불맛이 돌아온닷 (ง •̀_•́)ง 이거보면 미칠껄? 막창꼬치 [만개의레시피],-350 days +07:27:27.477469000,1610,3400,1,350,3,막 창의 불맛 돌아오다 닷 거 보다 미칠껄 막 창꼬치,"['막', '창의', '불맛', '닷', '거', '미칠껄', '막', '창꼬치']"
1989,만개의레시피 10K Recipe ,356000000,TV요리) 외쿡인도 후루룩 마셔버린 스페인하숙 달걀국 ★ [만개의레시피],-350 days +07:27:27.477469000,5433,6500,0,350,3,요리 외쿡인 후루룩 마시다 버리다 스페인 하숙 달걀 국,"['요리', '외쿡인', '후루룩', '스페인', '하숙', '달걀', '국']"
